Zip,Cases,Date,City,formatted_date
20785,117,2020-04-15,Hyattsville,2020-04-15
20785,132,2020-04-16,Hyattsville,2020-04-16
20785,145,2020-04-17,Hyattsville,2020-04-17
20785,152,2020-04-18,Hyattsville,2020-04-18
20785,167,2020-04-19,Hyattsville,2020-04-19
20785,180,2020-04-20,Hyattsville,2020-04-20
20785,187,2020-04-21,Hyattsville,2020-04-21
20785,193,2020-04-22,Hyattsville,2020-04-22
20785,199,2020-04-23,Hyattsville,2020-04-23
20785,212,2020-04-24,Hyattsville,2020-04-24
20785,238,2020-04-25,Hyattsville,2020-04-25
20785,243,2020-04-26,Hyattsville,2020-04-26
20785,251,2020-04-27,Hyattsville,2020-04-27
20785,265,2020-04-28,Hyattsville,2020-04-28
20785,274,2020-04-29,Hyattsville,2020-04-29
20785,287,2020-04-30,Hyattsville,2020-04-30
20785,321,2020-05-01,Hyattsville,2020-05-01
20785,329,2020-05-02,Hyattsville,2020-05-02
20785,342,2020-05-03,Hyattsville,2020-05-03
20785,357,2020-05-04,Hyattsville,2020-05-04
20785,367,2020-05-05,Hyattsville,2020-05-05
20785,378,2020-05-06,Hyattsville,2020-05-06
20785,386,2020-05-07,Hyattsville,2020-05-07
20785,411,2020-05-08,Hyattsville,2020-05-08
20785,419,2020-05-09,Hyattsville,2020-05-09
20785,430,2020-05-10,Hyattsville,2020-05-10
20785,442,2020-05-11,Hyattsville,2020-05-11
20785,448,2020-05-12,Hyattsville,2020-05-12
20785,454,2020-05-13,Hyattsville,2020-05-13
20785,473,2020-05-14,Hyattsville,2020-05-14
20785,490,2020-05-15,Hyattsville,2020-05-15
20785,505,2020-05-16,Hyattsville,2020-05-16
20794,46,2020-04-14,Jessup,2020-04-14
20794,53,2020-04-15,Jessup,2020-04-15
20794,59,2020-04-16,Jessup,2020-04-16
20794,63,2020-04-17,Jessup,2020-04-17
20794,65,2020-04-18,Jessup,2020-04-18
20794,66,2020-04-19,Jessup,2020-04-19
20794,69,2020-04-20,Jessup,2020-04-20
20794,71,2020-04-21,Jessup,2020-04-21
20794,75,2020-04-22,Jessup,2020-04-22
20794,75,2020-04-23,Jessup,2020-04-23
20794,77,2020-04-24,Jessup,2020-04-24
20794,81,2020-04-25,Jessup,2020-04-25
20794,84,2020-04-26,Jessup,2020-04-26
20794,88,2020-04-27,Jessup,2020-04-27
20794,91,2020-04-28,Jessup,2020-04-28
20794,94,2020-04-29,Jessup,2020-04-29
20794,98,2020-04-30,Jessup,2020-04-30
20794,103,2020-05-01,Jessup,2020-05-01
20794,116,2020-05-02,Jessup,2020-05-02
20794,118,2020-05-03,Jessup,2020-05-03
20794,122,2020-05-04,Jessup,2020-05-04
20794,125,2020-05-05,Jessup,2020-05-05
20794,130,2020-05-06,Jessup,2020-05-06
20794,134,2020-05-07,Jessup,2020-05-07
20794,139,2020-05-08,Jessup,2020-05-08
20794,144,2020-05-09,Jessup,2020-05-09
20794,154,2020-05-10,Jessup,2020-05-10
20794,159,2020-05-11,Jessup,2020-05-11
20794,163,2020-05-12,Jessup,2020-05-12
20794,167,2020-05-13,Jessup,2020-05-13
20794,170,2020-05-14,Jessup,2020-05-14
20794,173,2020-05-15,Jessup,2020-05-15
20794,174,2020-05-16,Jessup,2020-05-16
20814,54,2020-04-14,Bethesda,2020-04-14
20814,55,2020-04-15,Bethesda,2020-04-15
20814,59,2020-04-16,Bethesda,2020-04-16
20814,62,2020-04-17,Bethesda,2020-04-17
20814,63,2020-04-18,Bethesda,2020-04-18
20814,63,2020-04-19,Bethesda,2020-04-19
20814,64,2020-04-20,Bethesda,2020-04-20
20814,65,2020-04-21,Bethesda,2020-04-21
20814,65,2020-04-22,Bethesda,2020-04-22
20814,65,2020-04-23,Bethesda,2020-04-23
20814,69,2020-04-24,Bethesda,2020-04-24
20814,70,2020-04-25,Bethesda,2020-04-25
20814,72,2020-04-26,Bethesda,2020-04-26
20814,74,2020-04-27,Bethesda,2020-04-27
20814,74,2020-04-28,Bethesda,2020-04-28
20814,80,2020-04-29,Bethesda,2020-04-29
20814,80,2020-04-30,Bethesda,2020-04-30
20814,92,2020-05-01,Bethesda,2020-05-01
20814,92,2020-05-02,Bethesda,2020-05-02
20814,93,2020-05-03,Bethesda,2020-05-03
20814,99,2020-05-04,Bethesda,2020-05-04
20814,102,2020-05-05,Bethesda,2020-05-05
20814,103,2020-05-06,Bethesda,2020-05-06
20814,106,2020-05-07,Bethesda,2020-05-07
20814,150,2020-05-08,Bethesda,2020-05-08
20814,151,2020-05-09,Bethesda,2020-05-09
20814,154,2020-05-10,Bethesda,2020-05-10
20814,155,2020-05-11,Bethesda,2020-05-11
20814,156,2020-05-12,Bethesda,2020-05-12
20814,157,2020-05-13,Bethesda,2020-05-13
20814,163,2020-05-14,Bethesda,2020-05-14
20814,165,2020-05-15,Bethesda,2020-05-15
20814,169,2020-05-16,Bethesda,2020-05-16
20815,52,2020-04-14,Chevy Chase,2020-04-14
20815,53,2020-04-15,Chevy Chase,2020-04-15
20815,56,2020-04-16,Chevy Chase,2020-04-16
20815,58,2020-04-17,Chevy Chase,2020-04-17
20815,60,2020-04-18,Chevy Chase,2020-04-18
20815,60,2020-04-19,Chevy Chase,2020-04-19
20815,63,2020-04-20,Chevy Chase,2020-04-20
20815,64,2020-04-21,Chevy Chase,2020-04-21
20815,66,2020-04-22,Chevy Chase,2020-04-22
20815,67,2020-04-23,Chevy Chase,2020-04-23
20815,70,2020-04-24,Chevy Chase,2020-04-24
20815,74,2020-04-25,Chevy Chase,2020-04-25
20815,77,2020-04-26,Chevy Chase,2020-04-26
20815,80,2020-04-27,Chevy Chase,2020-04-27
20815,83,2020-04-28,Chevy Chase,2020-04-28
20815,84,2020-04-29,Chevy Chase,2020-04-29
20815,86,2020-04-30,Chevy Chase,2020-04-30
20815,88,2020-05-01,Chevy Chase,2020-05-01
20815,89,2020-05-02,Chevy Chase,2020-05-02
20815,90,2020-05-03,Chevy Chase,2020-05-03
20815,91,2020-05-04,Chevy Chase,2020-05-04
20815,92,2020-05-05,Chevy Chase,2020-05-05
20815,96,2020-05-06,Chevy Chase,2020-05-06
20815,97,2020-05-07,Chevy Chase,2020-05-07
20815,99,2020-05-08,Chevy Chase,2020-05-08
20815,101,2020-05-09,Chevy Chase,2020-05-09
20815,129,2020-05-10,Chevy Chase,2020-05-10
20815,130,2020-05-11,Chevy Chase,2020-05-11
20815,130,2020-05-12,Chevy Chase,2020-05-12
20815,131,2020-05-13,Chevy Chase,2020-05-13
20815,137,2020-05-14,Chevy Chase,2020-05-14
20815,138,2020-05-15,Chevy Chase,2020-05-15
20815,140,2020-05-16,Chevy Chase,2020-05-16
20816,21,2020-04-14,Bethesda,2020-04-14
20816,21,2020-04-15,Bethesda,2020-04-15
20816,21,2020-04-16,Bethesda,2020-04-16
20816,21,2020-04-17,Bethesda,2020-04-17
20816,22,2020-04-18,Bethesda,2020-04-18
20816,22,2020-04-19,Bethesda,2020-04-19
20816,22,2020-04-20,Bethesda,2020-04-20
20816,22,2020-04-21,Bethesda,2020-04-21
20816,22,2020-04-22,Bethesda,2020-04-22
20816,23,2020-04-23,Bethesda,2020-04-23
20816,25,2020-04-24,Bethesda,2020-04-24
20816,27,2020-04-25,Bethesda,2020-04-25
20816,27,2020-04-26,Bethesda,2020-04-26
20816,28,2020-04-27,Bethesda,2020-04-27
20816,28,2020-04-28,Bethesda,2020-04-28
20816,28,2020-04-29,Bethesda,2020-04-29
20816,29,2020-04-30,Bethesda,2020-04-30
20816,32,2020-05-01,Bethesda,2020-05-01
20816,33,2020-05-02,Bethesda,2020-05-02
20816,34,2020-05-03,Bethesda,2020-05-03
20816,36,2020-05-04,Bethesda,2020-05-04
20816,36,2020-05-05,Bethesda,2020-05-05
20816,37,2020-05-06,Bethesda,2020-05-06
20816,38,2020-05-07,Bethesda,2020-05-07
20816,40,2020-05-08,Bethesda,2020-05-08
20816,42,2020-05-09,Bethesda,2020-05-09
20816,43,2020-05-10,Bethesda,2020-05-10
20816,43,2020-05-11,Bethesda,2020-05-11
20816,43,2020-05-12,Bethesda,2020-05-12
20816,44,2020-05-13,Bethesda,2020-05-13
20816,45,2020-05-14,Bethesda,2020-05-14
20816,45,2020-05-15,Bethesda,2020-05-15
20816,46,2020-05-16,Bethesda,2020-05-16
20817,51,2020-04-14,Bethesda,2020-04-14
20817,52,2020-04-15,Bethesda,2020-04-15
20817,55,2020-04-16,Bethesda,2020-04-16
20817,56,2020-04-17,Bethesda,2020-04-17
20817,57,2020-04-18,Bethesda,2020-04-18
20817,58,2020-04-19,Bethesda,2020-04-19
20817,60,2020-04-20,Bethesda,2020-04-20
20817,60,2020-04-21,Bethesda,2020-04-21
20817,61,2020-04-22,Bethesda,2020-04-22
20817,64,2020-04-23,Bethesda,2020-04-23
20817,65,2020-04-24,Bethesda,2020-04-24
20817,67,2020-04-25,Bethesda,2020-04-25
20817,69,2020-04-26,Bethesda,2020-04-26
20817,75,2020-04-27,Bethesda,2020-04-27
20817,76,2020-04-28,Bethesda,2020-04-28
20817,78,2020-04-29,Bethesda,2020-04-29
20817,80,2020-04-30,Bethesda,2020-04-30
20817,85,2020-05-01,Bethesda,2020-05-01
20817,86,2020-05-02,Bethesda,2020-05-02
20817,90,2020-05-03,Bethesda,2020-05-03
20817,93,2020-05-04,Bethesda,2020-05-04
20817,94,2020-05-05,Bethesda,2020-05-05
20817,122,2020-05-06,Bethesda,2020-05-06
20817,123,2020-05-07,Bethesda,2020-05-07
20817,125,2020-05-08,Bethesda,2020-05-08
20817,126,2020-05-09,Bethesda,2020-05-09
20817,126,2020-05-10,Bethesda,2020-05-10
20817,136,2020-05-11,Bethesda,2020-05-11
20817,139,2020-05-12,Bethesda,2020-05-12
20817,140,2020-05-13,Bethesda,2020-05-13
20817,142,2020-05-14,Bethesda,2020-05-14
20817,144,2020-05-15,Bethesda,2020-05-15
20817,146,2020-05-16,Bethesda,2020-05-16
20832,25,2020-04-14,Olney,2020-04-14
20832,28,2020-04-15,Olney,2020-04-15
20832,28,2020-04-16,Olney,2020-04-16
20832,29,2020-04-17,Olney,2020-04-17
20832,32,2020-04-18,Olney,2020-04-18
20832,34,2020-04-19,Olney,2020-04-19
20832,34,2020-04-20,Olney,2020-04-20
20832,34,2020-04-21,Olney,2020-04-21
20832,35,2020-04-22,Olney,2020-04-22
20832,38,2020-04-23,Olney,2020-04-23
20832,40,2020-04-24,Olney,2020-04-24
20832,41,2020-04-25,Olney,2020-04-25
20832,43,2020-04-26,Olney,2020-04-26
20832,46,2020-04-27,Olney,2020-04-27
20832,47,2020-04-28,Olney,2020-04-28
20832,50,2020-04-29,Olney,2020-04-29
20832,53,2020-04-30,Olney,2020-04-30
20832,55,2020-05-01,Olney,2020-05-01
20832,56,2020-05-02,Olney,2020-05-02
20832,57,2020-05-03,Olney,2020-05-03
20832,62,2020-05-04,Olney,2020-05-04
20832,65,2020-05-05,Olney,2020-05-05
20832,70,2020-05-06,Olney,2020-05-06
20832,74,2020-05-07,Olney,2020-05-07
20832,79,2020-05-08,Olney,2020-05-08
20832,82,2020-05-09,Olney,2020-05-09
20832,84,2020-05-10,Olney,2020-05-10
20832,88,2020-05-11,Olney,2020-05-11
20832,90,2020-05-12,Olney,2020-05-12
20832,95,2020-05-13,Olney,2020-05-13
20832,103,2020-05-14,Olney,2020-05-14
20832,106,2020-05-15,Olney,2020-05-15
20832,105,2020-05-16,Olney,2020-05-16
20833,8,2020-04-14,Brookeville,2020-04-14
20833,8,2020-04-15,Brookeville,2020-04-15
20833,9,2020-04-16,Brookeville,2020-04-16
20833,9,2020-04-17,Brookeville,2020-04-17
20833,9,2020-04-18,Brookeville,2020-04-18
20833,9,2020-04-19,Brookeville,2020-04-19
20833,9,2020-04-20,Brookeville,2020-04-20
20833,10,2020-04-21,Brookeville,2020-04-21
20833,11,2020-04-22,Brookeville,2020-04-22
20833,11,2020-04-23,Brookeville,2020-04-23
20833,11,2020-04-24,Brookeville,2020-04-24
20833,12,2020-04-25,Brookeville,2020-04-25
20833,12,2020-04-26,Brookeville,2020-04-26
20833,12,2020-04-27,Brookeville,2020-04-27
20833,12,2020-04-28,Brookeville,2020-04-28
20833,13,2020-04-29,Brookeville,2020-04-29
20833,13,2020-04-30,Brookeville,2020-04-30
20833,13,2020-05-01,Brookeville,2020-05-01
20833,13,2020-05-02,Brookeville,2020-05-02
20833,13,2020-05-03,Brookeville,2020-05-03
20833,13,2020-05-04,Brookeville,2020-05-04
20833,13,2020-05-05,Brookeville,2020-05-05
20833,13,2020-05-06,Brookeville,2020-05-06
20833,13,2020-05-07,Brookeville,2020-05-07
20833,13,2020-05-08,Brookeville,2020-05-08
20833,14,2020-05-09,Brookeville,2020-05-09
20833,15,2020-05-10,Brookeville,2020-05-10
20833,15,2020-05-11,Brookeville,2020-05-11
20833,15,2020-05-12,Brookeville,2020-05-12
20833,15,2020-05-13,Brookeville,2020-05-13
20833,15,2020-05-14,Brookeville,2020-05-14
20833,15,2020-05-15,Brookeville,2020-05-15
20833,21,2020-05-16,Brookeville,2020-05-16
20837,9,2020-04-26,Poolesville,2020-04-26
20837,9,2020-04-27,Poolesville,2020-04-27
20837,10,2020-04-28,Poolesville,2020-04-28
20837,10,2020-04-29,Poolesville,2020-04-29
20837,12,2020-04-30,Poolesville,2020-04-30
20837,13,2020-05-01,Poolesville,2020-05-01
20837,13,2020-05-02,Poolesville,2020-05-02
20837,13,2020-05-03,Poolesville,2020-05-03
20837,13,2020-05-04,Poolesville,2020-05-04
20837,14,2020-05-05,Poolesville,2020-05-05
20837,14,2020-05-06,Poolesville,2020-05-06
20837,14,2020-05-07,Poolesville,2020-05-07
20837,15,2020-05-08,Poolesville,2020-05-08
20837,16,2020-05-09,Poolesville,2020-05-09
20837,16,2020-05-10,Poolesville,2020-05-10
20837,16,2020-05-11,Poolesville,2020-05-11
20837,16,2020-05-12,Poolesville,2020-05-12
20837,16,2020-05-13,Poolesville,2020-05-13
20837,17,2020-05-14,Poolesville,2020-05-14
20837,17,2020-05-15,Poolesville,2020-05-15
20837,17,2020-05-16,Poolesville,2020-05-16
20841,17,2020-04-13,Boyds,2020-04-13
20841,17,2020-04-14,Boyds,2020-04-14
20841,17,2020-04-15,Boyds,2020-04-15
20841,18,2020-04-16,Boyds,2020-04-16
20841,19,2020-04-17,Boyds,2020-04-17
20841,20,2020-04-18,Boyds,2020-04-18
20841,22,2020-04-19,Boyds,2020-04-19
20841,22,2020-04-20,Boyds,2020-04-20
20841,22,2020-04-21,Boyds,2020-04-21
20841,23,2020-04-22,Boyds,2020-04-22
20841,25,2020-04-23,Boyds,2020-04-23
20841,26,2020-04-24,Boyds,2020-04-24
20841,29,2020-04-25,Boyds,2020-04-25
20841,30,2020-04-26,Boyds,2020-04-26
20841,30,2020-04-27,Boyds,2020-04-27
20841,31,2020-04-28,Boyds,2020-04-28
20841,31,2020-04-29,Boyds,2020-04-29
20841,32,2020-04-30,Boyds,2020-04-30
20841,35,2020-05-01,Boyds,2020-05-01
20841,37,2020-05-02,Boyds,2020-05-02
20841,37,2020-05-03,Boyds,2020-05-03
20841,37,2020-05-04,Boyds,2020-05-04
20841,37,2020-05-05,Boyds,2020-05-05
20841,37,2020-05-06,Boyds,2020-05-06
20841,38,2020-05-07,Boyds,2020-05-07
20841,39,2020-05-08,Boyds,2020-05-08
20841,40,2020-05-09,Boyds,2020-05-09
20841,42,2020-05-10,Boyds,2020-05-10
20841,42,2020-05-11,Boyds,2020-05-11
20841,43,2020-05-12,Boyds,2020-05-12
20841,44,2020-05-13,Boyds,2020-05-13
20841,45,2020-05-14,Boyds,2020-05-14
20841,45,2020-05-15,Boyds,2020-05-15
20841,47,2020-05-16,Boyds,2020-05-16
20850,44,2020-04-13,Rockville,2020-04-13
20850,47,2020-04-14,Rockville,2020-04-14
20850,49,2020-04-15,Rockville,2020-04-15
20850,51,2020-04-16,Rockville,2020-04-16
20850,52,2020-04-17,Rockville,2020-04-17
20850,54,2020-04-18,Rockville,2020-04-18
20850,55,2020-04-19,Rockville,2020-04-19
20850,56,2020-04-20,Rockville,2020-04-20
20850,57,2020-04-21,Rockville,2020-04-21
20850,63,2020-04-22,Rockville,2020-04-22
20850,63,2020-04-23,Rockville,2020-04-23
20850,66,2020-04-24,Rockville,2020-04-24
20850,87,2020-04-25,Rockville,2020-04-25
20850,91,2020-04-26,Rockville,2020-04-26
20850,100,2020-04-27,Rockville,2020-04-27
20850,105,2020-04-28,Rockville,2020-04-28
20850,109,2020-04-29,Rockville,2020-04-29
20850,109,2020-04-30,Rockville,2020-04-30
20850,121,2020-05-01,Rockville,2020-05-01
20850,135,2020-05-02,Rockville,2020-05-02
20850,151,2020-05-03,Rockville,2020-05-03
20850,172,2020-05-04,Rockville,2020-05-04
20850,176,2020-05-05,Rockville,2020-05-05
20850,176,2020-05-06,Rockville,2020-05-06
20850,178,2020-05-07,Rockville,2020-05-07
20850,182,2020-05-08,Rockville,2020-05-08
20850,190,2020-05-09,Rockville,2020-05-09
20850,192,2020-05-10,Rockville,2020-05-10
20850,196,2020-05-11,Rockville,2020-05-11
20850,199,2020-05-12,Rockville,2020-05-12
20850,202,2020-05-13,Rockville,2020-05-13
20850,220,2020-05-14,Rockville,2020-05-14
20850,223,2020-05-15,Rockville,2020-05-15
20850,228,2020-05-16,Rockville,2020-05-16
20851,17,2020-04-13,Rockville,2020-04-13
20851,18,2020-04-14,Rockville,2020-04-14
20851,19,2020-04-15,Rockville,2020-04-15
20851,22,2020-04-16,Rockville,2020-04-16
20851,23,2020-04-17,Rockville,2020-04-17
20851,23,2020-04-18,Rockville,2020-04-18
20851,23,2020-04-19,Rockville,2020-04-19
20851,24,2020-04-20,Rockville,2020-04-20
20851,28,2020-04-21,Rockville,2020-04-21
20851,30,2020-04-22,Rockville,2020-04-22
20851,34,2020-04-23,Rockville,2020-04-23
20851,36,2020-04-24,Rockville,2020-04-24
20851,42,2020-04-25,Rockville,2020-04-25
20851,47,2020-04-26,Rockville,2020-04-26
20851,48,2020-04-27,Rockville,2020-04-27
20851,50,2020-04-28,Rockville,2020-04-28
20851,54,2020-04-29,Rockville,2020-04-29
20851,56,2020-04-30,Rockville,2020-04-30
20851,65,2020-05-01,Rockville,2020-05-01
20851,66,2020-05-02,Rockville,2020-05-02
20851,67,2020-05-03,Rockville,2020-05-03
20851,67,2020-05-04,Rockville,2020-05-04
20851,70,2020-05-05,Rockville,2020-05-05
20851,75,2020-05-06,Rockville,2020-05-06
20851,75,2020-05-07,Rockville,2020-05-07
20851,80,2020-05-08,Rockville,2020-05-08
20851,85,2020-05-09,Rockville,2020-05-09
20851,87,2020-05-10,Rockville,2020-05-10
20851,87,2020-05-11,Rockville,2020-05-11
20851,91,2020-05-12,Rockville,2020-05-12
20851,94,2020-05-13,Rockville,2020-05-13
20851,101,2020-05-14,Rockville,2020-05-14
20851,105,2020-05-15,Rockville,2020-05-15
20851,109,2020-05-16,Rockville,2020-05-16
20852,66,2020-04-13,Rockville,2020-04-13
20852,68,2020-04-14,Rockville,2020-04-14
20852,68,2020-04-15,Rockville,2020-04-15
20852,71,2020-04-16,Rockville,2020-04-16
20852,74,2020-04-17,Rockville,2020-04-17
20852,76,2020-04-18,Rockville,2020-04-18
20852,76,2020-04-19,Rockville,2020-04-19
20852,77,2020-04-20,Rockville,2020-04-20
20852,80,2020-04-21,Rockville,2020-04-21
20852,83,2020-04-22,Rockville,2020-04-22
20852,84,2020-04-23,Rockville,2020-04-23
20852,84,2020-04-24,Rockville,2020-04-24
20852,93,2020-04-25,Rockville,2020-04-25
20852,95,2020-04-26,Rockville,2020-04-26
20852,98,2020-04-27,Rockville,2020-04-27
20852,99,2020-04-28,Rockville,2020-04-28
20852,105,2020-04-29,Rockville,2020-04-29
20852,108,2020-04-30,Rockville,2020-04-30
20852,114,2020-05-01,Rockville,2020-05-01
20852,118,2020-05-02,Rockville,2020-05-02
20852,122,2020-05-03,Rockville,2020-05-03
20852,125,2020-05-04,Rockville,2020-05-04
20852,127,2020-05-05,Rockville,2020-05-05
20852,130,2020-05-06,Rockville,2020-05-06
20852,133,2020-05-07,Rockville,2020-05-07
20852,149,2020-05-08,Rockville,2020-05-08
20852,157,2020-05-09,Rockville,2020-05-09
20852,160,2020-05-10,Rockville,2020-05-10
20852,164,2020-05-11,Rockville,2020-05-11
20852,171,2020-05-12,Rockville,2020-05-12
20852,177,2020-05-13,Rockville,2020-05-13
20852,182,2020-05-14,Rockville,2020-05-14
20852,185,2020-05-15,Rockville,2020-05-15
20852,190,2020-05-16,Rockville,2020-05-16
20853,54,2020-04-13,Rockville,2020-04-13
20853,56,2020-04-14,Rockville,2020-04-14
20853,57,2020-04-15,Rockville,2020-04-15
20853,62,2020-04-16,Rockville,2020-04-16
20853,65,2020-04-17,Rockville,2020-04-17
20853,67,2020-04-18,Rockville,2020-04-18
20853,68,2020-04-19,Rockville,2020-04-19
20853,73,2020-04-20,Rockville,2020-04-20
20853,73,2020-04-21,Rockville,2020-04-21
20853,76,2020-04-22,Rockville,2020-04-22
20853,81,2020-04-23,Rockville,2020-04-23
20853,85,2020-04-24,Rockville,2020-04-24
20853,91,2020-04-25,Rockville,2020-04-25
20853,94,2020-04-26,Rockville,2020-04-26
20853,114,2020-04-27,Rockville,2020-04-27
20853,118,2020-04-28,Rockville,2020-04-28
20853,120,2020-04-29,Rockville,2020-04-29
20853,121,2020-04-30,Rockville,2020-04-30
20853,132,2020-05-01,Rockville,2020-05-01
20853,138,2020-05-02,Rockville,2020-05-02
20853,143,2020-05-03,Rockville,2020-05-03
20853,152,2020-05-04,Rockville,2020-05-04
20853,158,2020-05-05,Rockville,2020-05-05
20853,164,2020-05-06,Rockville,2020-05-06
20853,167,2020-05-07,Rockville,2020-05-07
20853,174,2020-05-08,Rockville,2020-05-08
20853,182,2020-05-09,Rockville,2020-05-09
20853,186,2020-05-10,Rockville,2020-05-10
20853,191,2020-05-11,Rockville,2020-05-11
20853,195,2020-05-12,Rockville,2020-05-12
20853,203,2020-05-13,Rockville,2020-05-13
20853,208,2020-05-14,Rockville,2020-05-14
20853,214,2020-05-15,Rockville,2020-05-15
20853,225,2020-05-16,Rockville,2020-05-16
20854,68,2020-04-13,Potomac,2020-04-13
20854,70,2020-04-14,Potomac,2020-04-14
20854,73,2020-04-15,Potomac,2020-04-15
20854,81,2020-04-16,Potomac,2020-04-16
20854,85,2020-04-17,Potomac,2020-04-17
20854,88,2020-04-18,Potomac,2020-04-18
20854,88,2020-04-19,Potomac,2020-04-19
20854,91,2020-04-20,Potomac,2020-04-20
20854,93,2020-04-21,Potomac,2020-04-21
20854,94,2020-04-22,Potomac,2020-04-22
20854,97,2020-04-23,Potomac,2020-04-23
20854,100,2020-04-24,Potomac,2020-04-24
20854,111,2020-04-25,Potomac,2020-04-25
20854,112,2020-04-26,Potomac,2020-04-26
20854,115,2020-04-27,Potomac,2020-04-27
20854,117,2020-04-28,Potomac,2020-04-28
20854,118,2020-04-29,Potomac,2020-04-29
20854,120,2020-04-30,Potomac,2020-04-30
20854,130,2020-05-01,Potomac,2020-05-01
20854,131,2020-05-02,Potomac,2020-05-02
20854,140,2020-05-03,Potomac,2020-05-03
20854,150,2020-05-04,Potomac,2020-05-04
20854,151,2020-05-05,Potomac,2020-05-05
20854,155,2020-05-06,Potomac,2020-05-06
20854,158,2020-05-07,Potomac,2020-05-07
20854,167,2020-05-08,Potomac,2020-05-08
20854,195,2020-05-09,Potomac,2020-05-09
20854,200,2020-05-10,Potomac,2020-05-10
20854,201,2020-05-11,Potomac,2020-05-11
20854,202,2020-05-12,Potomac,2020-05-12
20854,207,2020-05-13,Potomac,2020-05-13
20854,210,2020-05-14,Potomac,2020-05-14
20854,211,2020-05-15,Potomac,2020-05-15
20854,212,2020-05-16,Potomac,2020-05-16
20855,18,2020-04-13,Derwood,2020-04-13
20855,19,2020-04-14,Derwood,2020-04-14
20855,19,2020-04-15,Derwood,2020-04-15
20855,20,2020-04-16,Derwood,2020-04-16
20855,20,2020-04-17,Derwood,2020-04-17
20855,20,2020-04-18,Derwood,2020-04-18
20855,21,2020-04-19,Derwood,2020-04-19
20855,22,2020-04-20,Derwood,2020-04-20
20855,22,2020-04-21,Derwood,2020-04-21
20855,22,2020-04-22,Derwood,2020-04-22
20855,22,2020-04-23,Derwood,2020-04-23
20855,22,2020-04-24,Derwood,2020-04-24
20855,25,2020-04-25,Derwood,2020-04-25
20855,29,2020-04-26,Derwood,2020-04-26
20855,31,2020-04-27,Derwood,2020-04-27
20855,32,2020-04-28,Derwood,2020-04-28
20855,32,2020-04-29,Derwood,2020-04-29
20855,32,2020-04-30,Derwood,2020-04-30
20855,38,2020-05-01,Derwood,2020-05-01
20855,38,2020-05-02,Derwood,2020-05-02
20855,42,2020-05-03,Derwood,2020-05-03
20855,42,2020-05-04,Derwood,2020-05-04
20855,46,2020-05-05,Derwood,2020-05-05
20855,52,2020-05-06,Derwood,2020-05-06
20855,52,2020-05-07,Derwood,2020-05-07
20855,54,2020-05-08,Derwood,2020-05-08
20855,54,2020-05-09,Derwood,2020-05-09
20855,54,2020-05-10,Derwood,2020-05-10
20855,57,2020-05-11,Derwood,2020-05-11
20855,57,2020-05-12,Derwood,2020-05-12
20855,59,2020-05-13,Derwood,2020-05-13
20855,59,2020-05-14,Derwood,2020-05-14
20855,59,2020-05-15,Derwood,2020-05-15
20855,59,2020-05-16,Derwood,2020-05-16
20860,10,2020-04-17,Sandy Spring,2020-04-17
20860,10,2020-04-18,Sandy Spring,2020-04-18
20860,27,2020-04-19,Sandy Spring,2020-04-19
20860,27,2020-04-20,Sandy Spring,2020-04-20
20860,27,2020-04-21,Sandy Spring,2020-04-21
20860,29,2020-04-22,Sandy Spring,2020-04-22
